uid,name,visits,playing,likes,genre,genreL1,created,updated,description,creator,playerCount,totalUpVotes,totalDownVotes
9186719164,[2X🍀⚔️]  Sailor Piece,1581982000,5209,827892,All,RPG,2025-11-17T00:39:15.91Z,2026-07-16T18:46:04.1043542Z,"⭐ Join our community server to stay up to date with news, updates, and exclusive reward codes!

⚓ Sailor Piece
Max Level: 20000

NEW CODES: 
KINGUPDATEHASARRIVED
RAIDUPDATENOW

Dive into an action-pac",Shadowrise Devs,5178,1233930,50820
5166944221,[UPD] Death Ball,1571074118,9847,1678770,All,Action,2023-10-08T05:12:53.817Z,2026-07-15T06:37:04.571Z,"Deflect the ball, unlock champions, climb the ladder and become the best player in the world in this fast paced PVP game!

⚠️ WARNING ⚠️
Exploiting and farming is strictly prohibited and will result i",⨯ Small World Games,9812,2917013,117059
903807016,Emergency Response: Liberty County,1541169543,10161,2810601,Town and City,Roleplay & Avatar Sim,2018-11-01T14:20:51.62Z,2026-07-15T04:52:43.542Z,"🚔 Chase criminals, rescue civilians, race through the streets, and make a name for yourself in Liberty County!

Emergency Response: Liberty County is an emergency services simulation game. Play as a C",Police Roleplay Community,10256,1165676,116759
10004244222,[🌴] Kick a Lucky Block,1452481347,50780,23150915,All,Simulation,2026-04-07T17:46:03.203Z,2026-07-17T07:26:32.1765009Z,"Kick a Lucky Block! 😎

🍀 Kick the lucky block & Roll a brainrot
🌊 Survive the tsunami that you've triggered!
👷 Place the collected brainrot on your plot to earn money!
💪 Buy weights and train your leg",No More Flops,49313,1190941,57690
1390601379,Combat Warriors,1435984144,2713,2360680,Fighting,Action,2019-11-03T00:57:01.03Z,2026-06-22T07:45:48.167Z,"A bloody and gory melee & ranged weapon fighting game.

Premium users have access to Premium AFK Rewards by clicking the button with the Premium icon found on the bottom left of the main menu

2x XP +",PlayCombatWarriors,2731,1360704,268180
2655311011,[⭐2X] Anime Dimensions Simulator,1423855249,351,3254899,Fighting,RPG,2021-06-11T06:21:45.213Z,2026-01-13T22:33:24.82Z,"🌌 MINI UPDATE:
🎁CODE: MINIUPDATE

AFK Place now gives double the rewards on weekends!
Limited Raids now rotate every week. 3 Raids will be open at once
Old Limited Costumes will automatically rotate i",Albatross Games,365,2303399,60457
547524060,Feather Family [Lourie],1415525321,6775,2208843,All,Roleplay & Avatar Sim,2018-01-24T07:31:41.76Z,2026-07-12T06:24:30.187Z,"🕊️ Bird Roleplay 🕊️
Explore the world as one of many types of birds! Choose your species, customize yourself, hatch from an egg, grow up, build your own nest, and join flocks!

Next Update: Friday, Ju",The Feather Family 🕊️,6685,456709,41655
371263894,Greenville,1409863209,8616,2636648,Town and City,Roleplay & Avatar Sim,2017-06-28T12:52:29.43Z,2026-07-15T03:00:38.079Z,"🏡 🚗 Greenville is one of the biggest, most realistic car & roleplay games on Roblox, with hundreds of cars of all types for you to choose and drive! Set in a small American town, Greenville is the per","Greenville, Wisconsin",8596,1030208,144062
4949420752,Realistic Street Soccer,1377724563,44436,635539,Sports,Sports & Racing,2023-08-04T18:34:38.06Z,2026-07-17T22:54:43.3156547Z,"If you read this, you should join immediately.
Welcome to Realistic Street Soccer! 

💬 Join the community server through Social Links to keep up with every update!

CONTROLS (PC):
Hold Left Click - Sh",The Builder's Legion,44201,421862,75339
7219654364,[🔱DUELS] Murderers VS Sheriffs,1364928424,70816,14223713,All,Action,2025-02-09T12:47:47.52Z,2026-07-15T11:41:31.016Z,"Welcome to [DUELS] Murderers VS Sheriffs

🚨 Use code 1BVISITS for a free knife! Thanks for playing!

Duel, improve your aim and have fun

WARNING:
Exploits or cheating of any kind will result in a per",MVS Duels Community,70925,198628,28558
4730278139,untitled boxing game 🥊,1353982131,10130,1286282,Fighting,Action,2023-06-02T00:43:44.32Z,2026-07-13T06:30:26.519Z,"🥊 EVERY 100 LIKES = 5 SPINS FOR EVERYONE IN THE GAME! 🥊 

Fight people for money lol 👊💰 
- You can use code, AND in-game to get  
- No matter what style you have, ALL of them are viable 💪
- Rarer figh",drowningsome,10103,1333994,196447
2992873140,Emergency Hamburg,1351333093,11504,991904,Town and City,Roleplay & Avatar Sim,2021-10-11T16:28:50.847Z,2026-07-16T21:15:48.3254054Z,"Emergency Hamburg is an emergency services role-playing game where you can be a police officer, citizen, firefighter, medic, bus driver, car mechanic, truck driver, or criminal in the German city of H",Emergency Hamburg,12171,471834,79685
4293374620,[🏆⚽] FIFA Super Soccer,1351284050,39590,934132,Sports,Sports & Racing,2023-01-16T19:20:52.88Z,2026-07-17T21:01:04.8983694Z,"The game is played as 4v4 in a packed stadium. Be the best goalkeeper, the midfield master or the star striker. Show off the best saves, deliver the assists, or score the most beautiful bicycle kicks.",Play! Football,39237,409461,91551
274816972,[☀️] Car Crushers 2 - Physics Simulation,1343898816,2536,6882615,All,Simulation,2017-02-11T16:19:43.283Z,2026-07-16T10:55:27.157Z,"Car crushers 2 is the perfect game when you feel like destroying stuff for fun! Smash cars in 59 different crushers, destroy supercars in Demolition Derby, survive the whole server getting nuked or ra",Car Crushers Community,2514,1948894,136950
4582358979,Arm Wrestle Simulator,1306621951,2613,1005255,All,Simulation,2023-04-14T18:25:43.973Z,2026-07-13T15:34:53.499Z,"Welcome To Arm Wrestle Simulator ⭐️ UPDATE EVERY SATURDAY!

📈 3+ YEARS of content + updates  
🔢 INSANE scaling (trillions → e100+)
🌍 26 WORLDS to unlock  

🏋️ Train. 💪 Fight. ♻️ Rebirth. Repeat.  
🐶 S",Kubo Games,2614,1239197,66997
2471084,🌳 Lumber Tycoon 2,1305390907,1772,4607209,Adventure,Simulation,2009-07-30T11:02:45.77Z,2026-06-28T00:18:53.718Z,"Welcome to Lumberland!

Deforest your surroundings and build your dreams! Check the changelog to keep up with the most recent updates. You can find it in the game menu.

Thanks for playing!",Defaultio,1737,2020084,283556
578392296,ABA,1290095869,7658,995125,Fighting,Action,2018-02-25T17:09:21.81Z,2026-07-16T16:19:44.9748489Z,"rate👍if you like aba
ANIME BATTLE ARENA

Controls:
Shift: Sprint
Q: Dodge
F: Block
Basic Attack: Mouse1
Space+Mouse1: Aerial Attack
Combine Basic Attacks and Aerial Attacks to discover new combos.
Use",Dogs Studios: South,7693,503220,119028
10200395747,Grow a Garden 2,1281990150,446226,614277,All,Simulation,2026-05-21T19:45:07.879Z,2026-07-17T06:41:41.6669849Z,"🌱Welcome to Grow a Garden 2🌱

How to Play:
• Buy seeds from the shop when they restock🛒
• Plant them in your farm and watch them grow🌻
• Harvest your crops and sell for sheckles🪙 
• Make a guild to co",Strawberreh Squad,428207,674733,86282
648454481,[🎮CONTROLLER🎮] Grand Piece Online,1275917289,3249,1494488,Adventure,RPG,2018-05-06T21:26:37.793Z,2026-07-15T03:09:01.035Z,"Set out on a journey on the vast sea in seek of wealth, fame, and power! Gain experience through quests, discover various fighting styles, and find ability-granting fruits to become stronger! Fight bo",Grand Quest Games,3098,1060813,120161
8539298853,Scary Shawarma Kiosk: the ANOMALY [horror],1232876044,14127,1665825,All,Survival,2025-08-25T00:39:08.193Z,2026-07-14T06:32:01.181Z,"✨ **Congratulations - you’ve been hired!** ✨
Welcome to your first night shift at 🌯 ""Shawarma 24""

🔥 The job is simple: Keep the grill hot, serve every order

 Oh, and one more thing...
Try to stick t",kharbor_ykt,14312,362696,40556
115797356,[NEW CASE!] Counter Blox,1229207213,868,2840928,FPS,Shooter,2015-09-27T07:13:41.767Z,2026-07-13T21:18:49.409Z,"Take part in a 5v5 team based fire fight across a variety of maps spanning across the globe.

Earn in-match money by eliminating enemies and playing objectives, which you can use to buy new weapons, g",Headwind,887,934638,200806
2294168059,[NIGHTMARE] The Mimic,1225869827,6054,3302716,Horror,Survival,2021-01-15T04:42:49.633Z,2026-07-12T09:40:09.418Z,"RAGE CHAPTER 1 (NIGHTMARE MODE) OUT NOW!

Icon and thumbnail art by Tempest


ABOUT:  Four stories created from Japanese history and urban legends with a twist. In each book, you will find yourself as",CTStudio,6045,1109136,123073
6739698191,[CURE] Violence District,1111187043,41534,1367841,All,Survival,2024-10-31T00:18:08.683Z,2026-07-17T15:59:04.1338299Z,"><><-GAME IS IN ALPHA, EXPECT BUGS AND CHANGES-><><
if you manage to clip any bugs, feel free to show us in #bug-reports in our server 

Violence District is a casual asymmetrical horror game where 5 ",VIOLENCE DISTRICT,40225,624041,45760
5995470825,🔥Hypershot,1106820890,16590,17007785,FPS,Shooter,2024-05-17T04:08:24.07Z,2026-07-17T19:04:47.2110249Z,"✨Welcome to Hypershot!✨
Jump into our intense and fast paced first person gunfight shooter where skill, style, and chaos rule supreme! 

🏆Dominate in intense classic gamemodes such as Team Deathmatch,",Frosted Studio,16352,1668420,91387
7028566528,[🕶️UPD] Basketball: Zero,1080057746,15087,2128888,All,Sports & Racing,2025-01-03T14:36:41.333Z,2026-07-17T18:14:35.5845829Z,"THIS IS A COOL BASKETBALL GAME, ITS 5V5 BASKETBALL, FAST PACED AND EASY TO PLAY!

 Choose a character class with unique abilities and dominate the court with your AURA!

CONTROLS:
Shoot – (Hold) Left ",Current.,15091,6935624,118619
1526814825,[SCUD] War Tycoon,1070359958,9977,4275597,Fighting,Simulation,2020-01-29T00:12:02.89Z,2026-07-17T19:17:07.7934768Z,"👍 New Code at 1.1M Likes!

[UPDATE LOG]
- New 2P19 SCUD Launcher (Unlocks at Rebirth 6)
- YF-23 Black Widow II (Limited)
- New Badge Popups
& Several other changes
https://devforum.roblox.com/t/182966",KizmoTek Studio,10081,1079823,102080
6765805766,BlockSpin 🔪 ,1062538875,31996,949826,All,Action,2024-11-06T14:19:35.68Z,2026-07-10T21:04:24.937Z,"👍👍 Thumbs up the game for more updates! 

Use code W7C28D for $500 free cash if you're a new player!

Spin the block. Grind your way through jobs to unbox random reward cases, and level up your charac",Cinnamon Go!,31873,254760,71185
4658598196,Attack on Titan Revolution,1059798719,19119,1396461,Adventure,RPG,2023-05-07T20:08:19.05Z,2026-07-06T20:14:41.043Z,"NEW CODE at 1,350,000 LIKES! All current codes are in the community server!

🔥 Join the battle of freedom and lead humanity in the REVOLUTION against the titans! 🔥

🗡️ Customize your ODM play style wi",AoTR [PI],19177,1349867,56254
7474367816,Climb and Jump Tower [NEW WORLD],1047093096,9654,1303554,All,Simulation,2025-04-02T02:03:08.21Z,2026-07-13T06:25:25.704Z,"Welcome to Climb and Jump Tower! 

In this thrilling game, you and your friends will tackle daring heights, scaling iconic landmarks like the Eiffel Tower, Statue of Liberty, Leaning Tower of Pisa, an",Climbing World,9578,1261125,35362
5012222382,Gunfight Arena,1035606219,2135,1809375,Fighting,Shooter,2023-08-21T11:49:05.123Z,2026-07-08T15:41:19.317Z,"🧨 DEAL DOUBLE DAMAGE 🧨 When you play with your friends! 💣


⭐ Eliminate other players and level up!
💰 Level up to earn more Credits!
☢️ Try to get a nuke!

💖 Thanks to everyone for the support!


💰💰💰 ",Gunfight Studio,2036,689457,95636
9384605736,[🛠️ UPD!] Knockout! 🐧,1026399425,3037,16887002,All,Party & Casual,2025-12-19T19:25:28.177Z,2026-07-16T21:22:23.1057277Z,"❌You can't see their aim 
❌ You can't see their power 
✅ Last one on the ice wins!

👊 Predict and out-maneuver to be the last penguin standing! 🐧
🏆 Unlock skins by winning ice! 🧊

Owning a private ser",braxworks,2950,2710451,108375
10148749921,Animal Hospital (Anomaly) 🧪,1016214755,454912,1546896,All,Survival,2026-05-10T15:38:25.274Z,2026-07-17T21:49:03.9349316Z,"You got hired to work the night shift at Animal Hospital, its now your job to treat the patients.


but some patients are acting weird...

🏥 🩺 🚑  🧪",Animal Anomaly,450012,708981,38810
4807308814,Break In 2 (Story),1012537462,3230,838001,All,Adventure,2023-06-25T22:40:17.55Z,2025-04-04T05:05:16.887Z,"A family lost with no help in sight,
rain, hail and thunder made an unpleasant night,
they took to the forest for shelter from harm,
but the tall trees above could not keep them calm,
they travelled a",Cracky4,3176,338860,54873
7074860883,ARISE 1.0 [🚨STATUS: IN DEV ],1010671263,485,2740464,All,Simulation,2025-01-12T03:37:08.22Z,2026-04-04T01:22:40.651Z,"ARISE 1.0 | STATUS: IN DEV

🚧 We are starting the development of the official 1.0 version
👥 The team responsible is already being assembled
🚀 The beginning of something much bigger is in the making

👍",CL GAMES!,489,1290227,41309
1782832995,[👊THE ASHURA🥊] A Universal Time,985229690,2278,1412443,Fighting,RPG,2020-06-03T17:36:20.067Z,2026-07-05T17:16:58.82Z,"A Universal Time Update 6.2
- 🪚 New Abilities: The Ashura
- ✅ New Early Access Abilities: Water Breathing, Moon Breathing, Thunder Breathing, Insect Breathing, Slayer Trainee
- 🔧 Bug Fixes / Balances ",Universe Time Studio,2299,907303,146690
3476371299,⚡Race Clicker,972613809,758,1353333,Adventure,Sports & Racing,2022-04-05T03:56:16.65Z,2026-06-06T18:21:22.591Z,"Welcome to the Race Clicker!
 Reach the finish line in under 2 minutes and earn wins!

💡 How To Play:
- Click to go faster ⚡
- More wins give more speed 🏆
- Reach the END of the levels 🎌
- Get in the ",48h Games,775,1557062,63561
2366560560,[NEW] Miraculous™ RP: Ladybug & Cat Noir,957987783,1654,2299991,Town and City,Roleplay & Avatar Sim,2021-02-11T10:27:17.263Z,2026-07-17T13:55:47.2319522Z,"Official Miraculous™ RP: Quests of Ladybug & Cat Noir takes you into Miraculous Paris. Play as iconic characters from the show, hang out with friends, visit familiar locations & play mini-games! Decor",Toya,1646,248355,43694
184199275,[🔥2X] NFL Universe Football,943908033,9540,1838597,Sports,Sports & Racing,2018-09-12T00:25:49.94Z,2026-07-17T22:19:44.534367Z,"Welcome to NFL Universe Football, the top football experience on Roblox!

🏈 Play for any of your favorite 32 NFL teams
🧢 Get your hands on exclusive NFL items
🏆 Compete in thrilling football games wit",NFL Universe Football by Voldex,9519,539859,59621
2647834887,🔨 MM2 Aim Trainer,877772701,2257,20312316,All,Shooter,2021-06-07T23:15:19.527Z,2025-04-16T01:29:21.867Z,"🎯 Improve MM2 aim by training everyday!

💰 Rejoin when purchasing a gamepass!

⭐ Premium Benefits:
- 🧊 Icecrusher knife skin
- 🧊 Icepiercer gun skin

🎮 PLAY MM2 HERE:
https://www.roblox.com/games/1428",blu's buds,2301,316978,46644
2865535599,[DUMPLINGS!] Pop It Trading ✨,835223391,471,2763091,All,Simulation,2021-08-28T00:38:43.493Z,2026-07-17T19:59:21.3647704Z,"🎉 SATURDAY SPARKLE PARTY:  get a free rainbow item at the sparkle party every saturday !! 

✨ COLLECT + TRADE ITEMS ! 
✨ SOME ITEMS ARE MORE RARE THAN OTHERS ! 😱

👍 LIKE THE GAME IF YOU WANT TO BE A B",club XOX,468,418597,52915
5972059550,Gym League ,811668132,1512,3933417,All,Simulation,2024-05-10T23:19:30.19Z,2026-06-15T21:12:00.884Z,"Welcome To Gym League! 🔥
A Bodybuilding Simulator with realistic muscle physics and competitions.

Private servers are now available!

☁️ This game is still under development. Please report bugs from ",1v2 Studios,1549,1105727,38757
1668992109,Total Roblox Drama,786048822,4426,1012267,Adventure,Party & Casual,2020-04-12T11:27:32.19Z,2026-06-08T17:41:16.87Z,"Welcome to ROBLOX's most dramatic game show: Total Roblox Drama! 
The only fan game authorised by Fresh TV, the creators of Total Drama Island! 
Play anonymously while you're put through some crazy ch",Mojo's Games,4513,313419,64932
124283622,TPS: Street Soccer 🏆,785289594,1857,643814,Sports,Sports & Racing,2015-12-23T17:26:52.283Z,2026-07-16T06:12:24.908Z,"💣 Play fun and fast-paced street football! Use powerful abilities, score amazing goals, upgrade your player cards, climb the leaderboards, and become the best!

🏆 TPS Ultimate Soccer: https://www.robl",TAYFUN7,1891,254676,86206
2851381018,Taxi Boss 🚖,775316831,8710,1319150,Town and City,Simulation,2021-08-22T14:37:42.743Z,2026-07-17T19:50:12.9862007Z,"Thanks for 600K Likes! Use code 'THX600K', next code at 800K! 

💰 Use code 'START' for 1000 bucks! 
🏁 In this city, everyone needs a ride! 
💸 Customers pay more the quicker they get to their destinati",Taxi Boss Group,8740,629028,42582
6170143659,Demonology🕯️,758240541,13158,1111833,All,Survival,2024-06-25T05:21:08.317Z,2026-06-27T18:19:43.02Z,"🕯️Use the tools at your disposal to hunt down and identify the evil spirits haunting your jobsite!

👁️ For the best experience, play with max graphic settings!
🎙️ Sadly, voice chat can't be used to as",Blaqk Magic Blue,13222,308153,14169
